date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,tournament_strength,home_form,away_form,form_diff,home_avg_goals_scored,away_avg_goals_scored,goals_scored_diff,home_avg_goals_conceded,away_avg_goals_conceded,goals_conceded_diff,home_elo,away_elo,elo_diff,target,home_country_x,home_group_x,home_acronym_x,home_confederation_x,home_qualifying_difficulty_x,home_mean_temp_last_10_yrs_x,home_climate_bonus_points_x,home_rank_x,home_total.points_x,home_previous.points_x,home_diff.points_x,away_country_x,away_group_x,away_acronym_x,away_confederation_x,away_qualifying_difficulty_x,away_mean_temp_last_10_yrs_x,away_climate_bonus_points_x,away_rank_x,away_total.points_x,away_previous.points_x,away_diff.points_x,elo_form_interaction,attack_defense_gap,elo_tournament_pressure,form_tournament_pressure,home_country_y,home_group_y,home_acronym_y,home_confederation_y,home_qualifying_difficulty_y,home_mean_temp_last_10_yrs_y,home_climate_bonus_points_y,home_rank_y,home_total.points_y,home_previous.points_y,home_diff.points_y,away_country_y,away_group_y,away_acronym_y,away_confederation_y,away_qualifying_difficulty_y,away_mean_temp_last_10_yrs_y,away_climate_bonus_points_y,away_rank_y,away_total.points_y,away_previous.points_y,away_diff.points_y
2011-10-11,spain,scotland,3.0,1.0,uefa euro qualification,alicante,spain,False,0.7,12,1,11,1.8,0.8,1.0,1.0,2.2,1.2000000000000002,1814.8343294187484,1435.1686360784595,379.66569334028895,0,spain,H,ESP,UEFA,5,14.67,0,3,1853.27,1844.33,8.94000000000005,scotland,C,SCO,UEFA,5,9.67,0,45,1480.24,1461.34,18.9000000000001,4176.322626743178,-0.40000000000000013,265.76598533820226,7.699999999999999,spain,H,ESP,UEFA,5,14.67,0,3,1853.27,1844.33,8.94000000000005,scotland,C,SCO,UEFA,5,9.67,0,45,1480.24,1461.34,18.9000000000001
2011-10-11,united states,ecuador,0.0,1.0,friendly,harrison,united states,False,0.3,4,4,0,1.0,1.4,-0.3999999999999999,1.6,1.8,0.19999999999999996,1487.4509289980977,1456.6915742997912,30.759354698306424,2,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,ecuador,E,ECU,CONMEBOL,6,21.74,1,24,1560.13,1536.32,23.8100000000002,0.0,-0.8,9.227806409491928,0.0,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,ecuador,E,ECU,CONMEBOL,6,21.74,1,24,1560.13,1536.32,23.8100000000002
2011-11-11,bosnia and herzegovina,portugal,0.0,0.0,uefa euro qualification,zenica,bosnia and herzegovina,False,0.7,2,6,-4,0.6,1.2,-0.6,1.8,0.8,-1.0,1376.7501066001173,1649.2883886730563,-272.53828207293896,1,bosnia and herzegovina,B,BIH,UEFA,5,11.24,0,74,1326.69,1324.43,2.25999999999999,portugal,K,POR,UEFA,5,16.5,1,6,1756.12,1752.68,3.43999999999983,1090.1531282917558,-0.20000000000000007,-190.77679745105726,-2.8,bosnia and herzegovina,B,BIH,UEFA,5,11.24,0,74,1326.69,1324.43,2.25999999999999,portugal,K,POR,UEFA,5,16.5,1,6,1756.12,1752.68,3.43999999999983
2011-11-11,france,united states,1.0,0.0,friendly,saint-denis,france,False,0.3,11,4,7,1.2,0.8,0.3999999999999999,0.4,1.4,0.9999999999999999,1602.420234875381,1465.6848898766775,136.73534499870357,0,france,I,FRA,UEFA,5,12.42,0,2,1859.78,1859.85,-0.0699999999999363,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,957.147414990925,-0.19999999999999996,41.02060349961107,2.1,france,I,FRA,UEFA,5,12.42,0,2,1859.78,1859.85,-0.0699999999999363,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51
2011-11-11,paraguay,ecuador,2.0,1.0,fifa world cup qualification,asunción,paraguay,False,0.75,6,6,0,1.0,1.2,-0.19999999999999996,1.2,1.4,0.19999999999999996,1481.1582621807445,1478.4576134212114,2.7006487595331237,0,paraguay,D,PAR,CONMEBOL,6,24.3,2,53,1458.26,1440.78,17.48,ecuador,E,ECU,CONMEBOL,6,21.74,1,24,1560.13,1536.32,23.8100000000002,0.0,-0.3999999999999999,2.0254865696498427,0.0,paraguay,D,PAR,CONMEBOL,6,24.3,2,53,1458.26,1440.78,17.48,ecuador,E,ECU,CONMEBOL,6,21.74,1,24,1560.13,1536.32,23.8100000000002
2011-11-11,netherlands,switzerland,0.0,0.0,friendly,amsterdam,netherlands,False,0.3,8,8,0,1.4,1.0,0.3999999999999999,1.0,1.0,0.0,1715.289954429714,1470.322902079468,244.96705235024615,1,netherlands,F,NED,UEFA,5,11.23,0,7,1747.55,1748.24,-0.690000000000055,switzerland,B,SUI,UEFA,5,7.35,0,20,1625.16,1631.38,-6.22000000000003,0.0,0.3999999999999999,73.49011570507385,0.0,netherlands,F,NED,UEFA,5,11.23,0,7,1747.55,1748.24,-0.690000000000055,switzerland,B,SUI,UEFA,5,7.35,0,20,1625.16,1631.38,-6.22000000000003
2011-11-11,türkiye,croatia,0.0,3.0,uefa euro qualification,istanbul,turkey,False,0.7,6,13,-7,0.8,1.6,-0.8,0.8,0.6,-0.20000000000000007,1495.3747886496533,1639.9546642638854,-144.57987561423215,2,türkiye,D,TUR,UEFA,5,12.49,0,28,1537.24,1548.15,-10.9100000000001,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998,1012.059129299625,0.20000000000000007,-101.2059129299625,-4.8999999999999995,türkiye,D,TUR,UEFA,5,12.49,0,28,1537.24,1548.15,-10.9100000000001,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998
2011-11-12,england,spain,1.0,0.0,friendly,london,england,False,0.3,5,15,-10,1.6,2.4,-0.7999999999999998,2.0,0.4,-1.6,1616.219039404031,1818.8766221372675,-202.6575827332365,0,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,spain,H,ESP,UEFA,5,14.67,0,3,1853.27,1844.33,8.94000000000005,2026.575827332365,1.2000000000000002,-60.797274819970944,-3.0,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,spain,H,ESP,UEFA,5,14.67,0,3,1853.27,1844.33,8.94000000000005
2011-11-12,algeria,tunisia,1.0,0.0,friendly,algiers,algeria,False,0.3,4,4,0,0.2,1.0,-0.8,1.8,1.2,-0.6000000000000001,1477.5063626454296,1518.0103584852218,-40.503995839792196,0,algeria,J,ALG,CAF,4,23.83,2,37,1495.85,1496.94,-1.09000000000015,tunisia,F,TUN,CAF,4,21.06,1,52,1464.42,1478.52,-14.0999999999999,-0.0,-1.0,-12.151198751937658,0.0,algeria,J,ALG,CAF,4,23.83,2,37,1495.85,1496.94,-1.09000000000015,tunisia,F,TUN,CAF,4,21.06,1,52,1464.42,1478.52,-14.0999999999999
2011-11-12,south africa,ivory coast,1.0,1.0,friendly,port elizabeth,south africa,False,0.3,10,5,5,0.8,1.0,-0.19999999999999996,0.4,1.4,0.9999999999999999,1508.8846105662556,1464.7678923690462,44.116718197209366,1,south africa,A,RSA,CAF,4,18.67,1,57,1428.87,1415.98,12.8899999999999,ivory coast,E,CIV,CAF,4,27.4,2,46,1478.47,1493.57,-15.0999999999999,220.58359098604683,-0.5999999999999999,13.23501545916281,1.5,south africa,A,RSA,CAF,4,18.67,1,57,1428.87,1415.98,12.8899999999999,ivory coast,E,CIV,CAF,4,27.4,2,46,1478.47,1493.57,-15.0999999999999
2011-11-14,brazil,egypt,2.0,0.0,friendly,al rayyan,qatar,True,0.3,10,7,3,1.4,2.0,-0.6000000000000001,0.8,1.2,0.3999999999999999,1728.0006665957465,1495.2617826851133,232.73888391063315,0,brazil,C,BRA,CONMEBOL,6,25.78,2,5,1775.85,1784.37,-8.51999999999998,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77,698.2166517318994,0.19999999999999996,69.82166517318994,0.8999999999999999,brazil,C,BRA,CONMEBOL,6,25.78,2,5,1775.85,1784.37,-8.51999999999998,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77
2011-11-15,jordan,iraq,1.0,3.0,fifa world cup qualification,amman,jordan,False,0.75,6,4,2,1.6,0.6,1.0,1.4,1.2,-0.19999999999999996,1402.3925819311023,1345.7565782445963,56.636003686506,2,jordan,J,JOR,AFC,3,20.04,1,64,1375.91,1380.75,-4.83999999999992,iraq,I,IRQ,AFC,3,23.75,2,56,1442.86,1434.4,8.45999999999981,113.272007373012,0.40000000000000013,42.4770027648795,1.5,jordan,J,JOR,AFC,3,20.04,1,64,1375.91,1380.75,-4.83999999999992,iraq,I,IRQ,AFC,3,23.75,2,56,1442.86,1434.4,8.45999999999981
2011-11-15,colombia,argentina,1.0,2.0,fifa world cup qualification,barranquilla,colombia,False,0.75,8,6,2,0.8,1.0,-0.19999999999999996,0.2,1.0,0.8,1564.5731814716619,1673.1454433216,-108.57226184993806,2,colombia,K,COL,CONMEBOL,6,25.27,2,12,1694.44,1724.37,-29.9299999999998,argentina,J,ARG,CONMEBOL,6,15.41,1,1,1867.25,1883.5,-16.25,-217.14452369987612,-0.19999999999999996,-81.42919638745354,1.5,colombia,K,COL,CONMEBOL,6,25.27,2,12,1694.44,1724.37,-29.9299999999998,argentina,J,ARG,CONMEBOL,6,15.41,1,1,1867.25,1883.5,-16.25
2011-11-15,croatia,türkiye,0.0,0.0,uefa euro qualification,zagreb,croatia,False,0.7,13,5,8,2.0,0.8,1.2,0.6,1.4,0.7999999999999999,1652.081287724369,1483.2481651891696,168.83312253519944,1,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998,türkiye,D,TUR,UEFA,5,12.49,0,28,1537.24,1548.15,-10.9100000000001,1350.6649802815955,0.6000000000000001,118.1831857746396,5.6,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998,türkiye,D,TUR,UEFA,5,12.49,0,28,1537.24,1548.15,-10.9100000000001
2011-11-15,france,belgium,0.0,0.0,friendly,saint-denis,france,False,0.3,11,8,3,1.0,1.8,-0.8,0.4,1.6,1.2000000000000002,1614.9318001891327,1439.8364614787245,175.0953387104082,1,france,I,FRA,UEFA,5,12.42,0,2,1859.78,1859.85,-0.0699999999999363,belgium,G,BEL,UEFA,5,11.41,0,8,1740.62,1761.27,-20.6500000000001,525.2860161312246,-0.6000000000000001,52.52860161312246,0.8999999999999999,france,I,FRA,UEFA,5,12.42,0,2,1859.78,1859.85,-0.0699999999999363,belgium,G,BEL,UEFA,5,11.41,0,8,1740.62,1761.27,-20.6500000000001
2011-11-15,germany,netherlands,3.0,0.0,friendly,hamburg,germany,False,0.3,15,6,9,3.4,1.2,2.2,1.4,1.0,-0.3999999999999999,1745.5352077210803,1703.1384100658543,42.39679765522601,0,germany,E,GER,UEFA,5,10.45,0,10,1703.79,1703.59,0.200000000000045,netherlands,F,NED,UEFA,5,11.23,0,7,1747.55,1748.24,-0.690000000000055,381.5711788970341,2.4,12.719039296567802,2.6999999999999997,germany,E,GER,UEFA,5,10.45,0,10,1703.79,1703.59,0.200000000000045,netherlands,F,NED,UEFA,5,11.23,0,7,1747.55,1748.24,-0.690000000000055
2011-11-15,england,sweden,1.0,0.0,friendly,london,england,False,0.3,8,10,-2,1.6,2.2,-0.6000000000000001,1.2,1.6,0.40000000000000013,1646.7201689297149,1550.1877362674372,96.53243266227764,0,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,sweden,F,SWE,UEFA,5,3.72,0,27,1540.2,1530.41,9.78999999999996,-193.06486532455529,0.0,28.95972979868329,-0.6,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,sweden,F,SWE,UEFA,5,3.72,0,27,1540.2,1530.41,9.78999999999996
2011-11-15,portugal,bosnia and herzegovina,6.0,2.0,uefa euro qualification,lisbon,portugal,False,0.7,7,3,4,1.2,0.4,0.7999999999999999,0.6,1.2,0.6,1636.1835675911445,1389.854927682029,246.3286399091155,0,portugal,K,POR,UEFA,5,16.5,1,6,1756.12,1752.68,3.43999999999983,bosnia and herzegovina,B,BIH,UEFA,5,11.24,0,74,1326.69,1324.43,2.25999999999999,985.314559636462,0.0,172.43004793638084,2.8,portugal,K,POR,UEFA,5,16.5,1,6,1756.12,1752.68,3.43999999999983,bosnia and herzegovina,B,BIH,UEFA,5,11.24,0,74,1326.69,1324.43,2.25999999999999
2012-01-13,tunisia,ivory coast,0.0,2.0,friendly,abu dhabi,united arab emirates,True,0.3,3,6,-3,0.8,1.2,-0.3999999999999999,1.2,1.2,0.0,1495.6892667602956,1467.2938934360711,28.395373324224465,2,tunisia,F,TUN,CAF,4,21.06,1,52,1464.42,1478.52,-14.0999999999999,ivory coast,E,CIV,CAF,4,27.4,2,46,1478.47,1493.57,-15.0999999999999,-85.1861199726734,-0.3999999999999999,8.518611997267339,-0.8999999999999999,tunisia,F,TUN,CAF,4,21.06,1,52,1464.42,1478.52,-14.0999999999999,ivory coast,E,CIV,CAF,4,27.4,2,46,1478.47,1493.57,-15.0999999999999
2012-01-23,morocco,tunisia,1.0,2.0,african cup of nations,libreville,gabon,True,0.85,10,2,8,2.0,0.8,1.2,0.4,1.6,1.2000000000000002,1546.624058386715,1474.0583273695515,72.56573101716344,2,morocco,C,MAR,CAF,4,18.68,1,14,1688.18,1681.57,6.61000000000013,tunisia,F,TUN,CAF,4,21.06,1,52,1464.42,1478.52,-14.0999999999999,580.5258481373075,0.3999999999999999,61.680871364588924,6.8,morocco,C,MAR,CAF,4,18.68,1,14,1688.18,1681.57,6.61000000000013,tunisia,F,TUN,CAF,4,21.06,1,52,1464.42,1478.52,-14.0999999999999
2012-01-25,panama,united states,0.0,1.0,friendly,panama city,panama,False,0.3,4,1,3,0.8,0.6,0.20000000000000007,1.4,1.6,0.20000000000000018,1357.8064481498022,1453.173324562926,-95.36687641312369,2,panama,L,PAN,CONCACAF,2,25.79,2,36,1504.39,1493.8,10.5900000000001,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,-286.1006292393711,-0.8,-28.610062923937107,0.8999999999999999,panama,L,PAN,CONCACAF,2,25.79,2,36,1504.39,1493.8,10.5900000000001,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51
2012-02-05,ghana,tunisia,2.0,1.0,african cup of nations,franceville,gabon,True,0.85,2,5,-3,0.4,1.2,-0.7999999999999999,1.0,1.6,0.6000000000000001,1423.3893929187586,1498.1758473104708,-74.78645439171214,0,ghana,L,GHA,CAF,4,28.1,2,77,1320.52,1338.73,-18.21,tunisia,F,TUN,CAF,4,21.06,1,52,1464.42,1478.52,-14.0999999999999,224.35936317513642,-1.2000000000000002,-63.568486232955316,-2.55,ghana,L,GHA,CAF,4,28.1,2,77,1320.52,1338.73,-18.21,tunisia,F,TUN,CAF,4,21.06,1,52,1464.42,1478.52,-14.0999999999999
2012-02-23,iran,jordan,2.0,2.0,friendly,dubai,united arab emirates,True,0.3,7,6,1,1.0,1.6,-0.6000000000000001,1.4,1.6,0.20000000000000018,1488.5850903347398,1379.1609255769624,109.42416475777736,1,iran,G,IRN,AFC,3,19.09,1,18,1635.31,1627.58,7.73000000000002,jordan,J,JOR,AFC,3,20.04,1,64,1375.91,1380.75,-4.83999999999992,109.42416475777736,-0.6000000000000001,32.82724942733321,0.3,iran,G,IRN,AFC,3,19.09,1,18,1635.31,1627.58,7.73000000000002,jordan,J,JOR,AFC,3,20.04,1,64,1375.91,1380.75,-4.83999999999992
2012-02-25,south korea,uzbekistan,4.0,2.0,friendly,jeonju,south korea,False,0.3,8,7,1,1.4,1.4,0.0,1.6,2.2,0.6000000000000001,1570.7058565989744,1393.6673479100862,177.03850868888821,0,south korea,A,KOR,AFC,3,12.88,0,23,1585.45,1589.93,-4.48000000000002,uzbekistan,K,UZB,AFC,3,14.54,0,58,1424.93,1429.26,-4.32999999999993,177.03850868888821,-0.8000000000000003,53.111552606666464,0.3,south korea,A,KOR,AFC,3,12.88,0,23,1585.45,1589.93,-4.48000000000002,uzbekistan,K,UZB,AFC,3,14.54,0,58,1424.93,1429.26,-4.32999999999993
2012-02-28,bosnia and herzegovina,brazil,1.0,2.0,friendly,st. gallen,switzerland,True,0.3,2,13,-11,0.6,1.4,-0.7999999999999999,2.2,0.2,-2.0,1382.055799903193,1736.302695715055,-354.24689581186203,2,bosnia and herzegovina,B,BIH,UEFA,5,11.24,0,74,1326.69,1324.43,2.25999999999999,brazil,C,BRA,CONMEBOL,6,25.78,2,5,1775.85,1784.37,-8.51999999999998,3896.7158539304824,0.39999999999999997,-106.2740687435586,-3.3,bosnia and herzegovina,B,BIH,UEFA,5,11.24,0,74,1326.69,1324.43,2.25999999999999,brazil,C,BRA,CONMEBOL,6,25.78,2,5,1775.85,1784.37,-8.51999999999998
2012-02-29,croatia,sweden,1.0,3.0,friendly,zagreb,croatia,False,0.3,11,7,4,1.8,1.4,0.40000000000000013,0.6,1.4,0.7999999999999999,1643.0615126335135,1535.6058813564164,107.45563127709715,2,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998,sweden,F,SWE,UEFA,5,3.72,0,27,1540.2,1530.41,9.78999999999996,429.8225251083886,0.40000000000000013,32.236689383129146,1.2,croatia,L,CRO,UEFA,5,12.87,0,13,1691.59,1701.36,-9.76999999999998,sweden,F,SWE,UEFA,5,3.72,0,27,1540.2,1530.41,9.78999999999996
2012-02-29,mexico,colombia,0.0,2.0,friendly,miami gardens,united states,True,0.3,7,7,0,1.8,1.0,0.8,1.2,0.6,-0.6,1552.6046022419018,1550.6273050159482,1.9772972259536346,2,mexico,A,MEX,CONCACAF,2,22.03,1,19,1627.4,1640.67,-13.27,colombia,K,COL,CONMEBOL,6,25.27,2,12,1694.44,1724.37,-29.9299999999998,0.0,1.2000000000000002,0.5931891677860903,0.0,mexico,A,MEX,CONCACAF,2,22.03,1,19,1627.4,1640.67,-13.27,colombia,K,COL,CONMEBOL,6,25.27,2,12,1694.44,1724.37,-29.9299999999998
2012-02-29,england,netherlands,2.0,3.0,friendly,london,england,False,0.3,8,3,5,1.2,0.6,0.6,1.0,1.4,0.3999999999999999,1661.3020238407357,1685.566923716121,-24.264899875385254,2,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,netherlands,F,NED,UEFA,5,11.23,0,7,1747.55,1748.24,-0.690000000000055,-121.32449937692627,-0.19999999999999996,-7.279469962615575,1.5,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,netherlands,F,NED,UEFA,5,11.23,0,7,1747.55,1748.24,-0.690000000000055
2012-02-29,australia,saudi arabia,4.0,2.0,fifa world cup qualification,melbourne,australia,False,0.75,12,1,11,2.8,0.4,2.4,0.6,2.2,1.6,1567.88642091866,1410.4438808172206,157.44254010143936,0,australia,D,AUS,AFC,3,22.41,1,26,1544.15,1552.77,-8.61999999999989,saudi arabia,H,KSA,AFC,3,26.33,2,59,1406.56,1422.67,-16.1100000000001,1731.867941115833,0.5999999999999996,118.08190507607952,8.25,australia,D,AUS,AFC,3,22.41,1,26,1544.15,1552.77,-8.61999999999989,saudi arabia,H,KSA,AFC,3,26.33,2,59,1406.56,1422.67,-16.1100000000001
2012-02-29,japan,uzbekistan,0.0,1.0,fifa world cup qualification,toyota,japan,False,0.75,9,4,5,1.4,1.4,0.0,0.6,3.0,2.4,1567.6120140594971,1383.0593594654456,184.55265459405155,2,japan,F,JPN,AFC,3,12.44,0,15,1652.79,1645.09,7.70000000000005,uzbekistan,K,UZB,AFC,3,14.54,0,58,1424.93,1429.26,-4.32999999999993,922.7632729702577,-1.6,138.41449094553866,3.75,japan,F,JPN,AFC,3,12.44,0,15,1652.79,1645.09,7.70000000000005,uzbekistan,K,UZB,AFC,3,14.54,0,58,1424.93,1429.26,-4.32999999999993
2012-02-29,iran,qatar,2.0,2.0,fifa world cup qualification,tehran,iran,False,0.75,5,4,1,1.0,1.0,0.0,1.6,1.6,0.0,1482.486453982332,1357.099509216722,125.38694476561,1,iran,G,IRN,AFC,3,19.09,1,18,1635.31,1627.58,7.73000000000002,qatar,B,QAT,AFC,3,28.77,2,48,1474.6,1478.6,-4.0,125.38694476561,-0.6000000000000001,94.0402085742075,0.75,iran,G,IRN,AFC,3,19.09,1,18,1635.31,1627.58,7.73000000000002,qatar,B,QAT,AFC,3,28.77,2,48,1474.6,1478.6,-4.0
2012-02-29,germany,france,1.0,2.0,friendly,bremen,germany,False,0.3,15,9,6,3.6,0.6,3.0,1.2,0.2,-1.0,1763.1066940708135,1605.6272077573904,157.4794863134232,2,germany,E,GER,UEFA,5,10.45,0,10,1703.79,1703.59,0.200000000000045,france,I,FRA,UEFA,5,12.42,0,2,1859.78,1859.85,-0.0699999999999363,944.8769178805392,3.4,47.243845894026954,1.7999999999999998,germany,E,GER,UEFA,5,10.45,0,10,1703.79,1703.59,0.200000000000045,france,I,FRA,UEFA,5,12.42,0,2,1859.78,1859.85,-0.0699999999999363
2012-02-29,south africa,senegal,0.0,0.0,friendly,durban,south africa,False,0.3,8,9,-1,0.6,1.4,-0.7999999999999999,0.4,1.2,0.7999999999999999,1506.3586094992306,1475.4649399067994,30.89366959243125,1,south africa,A,RSA,CAF,4,18.67,1,57,1428.87,1415.98,12.8899999999999,senegal,I,SEN,CAF,4,29.23,2,17,1637.25,1627.13,10.1199999999999,-30.89366959243125,-0.6,9.268100877729376,-0.3,south africa,A,RSA,CAF,4,18.67,1,57,1428.87,1415.98,12.8899999999999,senegal,I,SEN,CAF,4,29.23,2,17,1637.25,1627.13,10.1199999999999
2012-02-29,switzerland,argentina,1.0,3.0,friendly,bern,switzerland,False,0.3,6,6,0,0.8,0.6,0.20000000000000007,1.0,0.8,-0.19999999999999996,1482.4744464433277,1687.0913197773136,-204.61687333398595,2,switzerland,B,SUI,UEFA,5,7.35,0,20,1625.16,1631.38,-6.22000000000003,argentina,J,ARG,CONMEBOL,6,15.41,1,1,1867.25,1883.5,-16.25,-0.0,0.0,-61.38506200019578,0.0,switzerland,B,SUI,UEFA,5,7.35,0,20,1625.16,1631.38,-6.22000000000003,argentina,J,ARG,CONMEBOL,6,15.41,1,1,1867.25,1883.5,-16.25
2012-02-29,paraguay,panama,1.0,0.0,friendly,asunción,paraguay,False,0.3,8,4,4,1.0,0.6,0.4,1.0,1.2,0.19999999999999996,1501.002803472342,1343.1623662456275,157.84043722671458,0,paraguay,D,PAR,CONMEBOL,6,24.3,2,53,1458.26,1440.78,17.48,panama,L,PAN,CONCACAF,2,25.79,2,36,1504.39,1493.8,10.5900000000001,631.3617489068583,-0.19999999999999996,47.352131168014374,1.2,paraguay,D,PAR,CONMEBOL,6,24.3,2,53,1458.26,1440.78,17.48,panama,L,PAN,CONCACAF,2,25.79,2,36,1504.39,1493.8,10.5900000000001
2012-03-02,egypt,dr congo,0.0,0.0,friendly,doha,qatar,True,0.3,4,1,3,0.8,1.4,-0.5999999999999999,1.0,3.2,2.2,1486.9597535658047,1321.2842850516029,165.67546851420184,1,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77,dr congo,K,COD,CAF,4,25.1,2,61,1395.77,1431.3,-35.53,497.0264055426055,-2.4000000000000004,49.70264055426055,0.8999999999999999,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77,dr congo,K,COD,CAF,4,25.1,2,61,1395.77,1431.3,-35.53
2012-04-17,egypt,iraq,0.0,0.0,friendly,dubai,united arab emirates,True,0.3,2,7,-5,0.2,1.0,-0.8,1.0,1.0,0.0,1478.0853693874021,1368.9882345987362,109.09713478866593,1,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77,iraq,I,IRQ,AFC,3,23.75,2,56,1442.86,1434.4,8.45999999999981,-545.4856739433296,-0.8,32.72914043659978,-1.5,egypt,G,EGY,CAF,4,23.6,2,33,1513.48,1526.25,-12.77,iraq,I,IRQ,AFC,3,23.75,2,56,1442.86,1434.4,8.45999999999981
2012-05-25,morocco,senegal,0.0,1.0,friendly,marrakesh,morocco,False,0.3,7,7,0,1.4,1.2,0.19999999999999996,0.6,1.2,0.6,1522.5065384457957,1477.2386502662296,45.26788817956617,2,morocco,C,MAR,CAF,4,18.68,1,14,1688.18,1681.57,6.61000000000013,senegal,I,SEN,CAF,4,29.23,2,17,1637.25,1627.13,10.1199999999999,0.0,0.19999999999999996,13.580366453869852,0.0,morocco,C,MAR,CAF,4,18.68,1,14,1688.18,1681.57,6.61000000000013,senegal,I,SEN,CAF,4,29.23,2,17,1637.25,1627.13,10.1199999999999
2012-05-26,united states,scotland,5.0,1.0,friendly,jacksonville,united states,False,0.3,4,1,3,0.4,1.0,-0.6,0.8,2.2,1.4000000000000001,1467.8174064671007,1431.1263433599404,36.69106310716029,0,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,scotland,C,SCO,UEFA,5,9.67,0,45,1480.24,1461.34,18.9000000000001,110.07318932148087,-1.8000000000000003,11.007318932148086,0.8999999999999999,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,scotland,C,SCO,UEFA,5,9.67,0,45,1480.24,1461.34,18.9000000000001
2012-05-26,switzerland,germany,5.0,3.0,friendly,basel,switzerland,False,0.3,3,12,-9,0.8,3.2,-2.4000000000000004,1.6,1.2,-0.40000000000000013,1473.057026484359,1734.615153988227,-261.5581275038678,0,switzerland,B,SUI,UEFA,5,7.35,0,20,1625.16,1631.38,-6.22000000000003,germany,E,GER,UEFA,5,10.45,0,10,1703.79,1703.59,0.200000000000045,2354.02314753481,-0.3999999999999999,-78.46743825116035,-2.6999999999999997,switzerland,B,SUI,UEFA,5,7.35,0,20,1625.16,1631.38,-6.22000000000003,germany,E,GER,UEFA,5,10.45,0,10,1703.79,1703.59,0.200000000000045
2012-05-26,norway,england,0.0,1.0,friendly,oslo,norway,False,0.3,9,8,1,1.4,1.4,0.0,0.8,1.2,0.3999999999999999,1549.6889490384697,1642.696557159203,-93.00760812073327,2,norway,I,NOR,UEFA,5,2.66,0,43,1484.44,1473.5,10.9400000000001,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002,-93.00760812073327,0.19999999999999996,-27.90228243621998,0.3,norway,I,NOR,UEFA,5,2.66,0,43,1484.44,1473.5,10.9400000000001,england,L,ENG,UEFA,5,9.67,0,4,1813.81,1807.83,5.98000000000002
2012-05-30,united states,brazil,1.0,4.0,friendly,"washington, d.c.",united states,False,0.3,6,13,-7,1.2,1.6,-0.40000000000000013,0.8,0.4,-0.4,1485.713115978794,1740.908587545198,-255.1954715664042,2,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,brazil,C,BRA,CONMEBOL,6,25.78,2,5,1775.85,1784.37,-8.51999999999998,1786.3683009648294,0.7999999999999999,-76.55864146992126,-2.1,united states,D,USA,CONCACAF,2,10.15,0,16,1645.48,1630.97,14.51,brazil,C,BRA,CONMEBOL,6,25.78,2,5,1775.85,1784.37,-8.51999999999998
2012-05-30,spain,south korea,4.0,1.0,friendly,bern,switzerland,True,0.3,12,10,2,2.2,1.8,0.40000000000000013,0.6,1.6,1.0,1788.3754926115837,1581.313845043615,207.06164756796875,0,spain,H,ESP,UEFA,5,14.67,0,3,1853.27,1844.33,8.94000000000005,south korea,A,KOR,AFC,3,12.88,0,23,1585.45,1589.93,-4.48000000000002,414.1232951359375,0.6000000000000001,62.11849427039062,0.6,spain,H,ESP,UEFA,5,14.67,0,3,1853.27,1844.33,8.94000000000005,south korea,A,KOR,AFC,3,12.88,0,23,1585.45,1589.93,-4.48000000000002
